voice_id,name,language,gender,preview_audio,support_interactive_avatar,support_locale
d6a657274b184772ac28a6146f729d3a,Darlene,English,female,N/A,N/A,True
d70aa622cf224d8c8cf2dceaf25ea6d1,Esposito,English,female,N/A,N/A,True
d774d69075f24d1fb52a0dad145ba809,Connie - Professional,English,female,https://resource.heygen.ai/text_to_speech/locale=en-USmodel=eleven_multilingual_v2id=9FnNGNtwCeU9fyf6mFfDp8.mp3,N/A,True
d7a2ce5267274d05aa643433b2016cd8,Artur - Excited,English,male,N/A,N/A,True
d7WPvZv7n1wjaHiRj4tI,Percy B. Shelley - Voice 1,English,male,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/d7WPvZv7n1wjaHiRj4tI.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251024%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251024T121031Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=1f30ab9bf693d72b25c31b72de86c71ae3ce896dd281288e3484dff659596733,N/A,True
d84493795278413d8d7a2dc6c9026318,Dynamic Derek,English,male,https://resource.heygen.ai/text_to_speech/yTWQDUniuwRfxJVBVQtttX.mp3,N/A,True
d8749e25cae04788a8673245c0cc7153,Calistina,English,female,N/A,N/A,True
d893e8ea06be4b0fb16d5ca8a32f8462,Ernest,English,male,N/A,N/A,True
d907202a40f64e5b9f29651a5edf0648,Thanos - Friendly 😊,English,male,N/A,N/A,True
d9a6d6416a5242ef93bb77a936f6a3ef,Kaleb,English,male,N/A,N/A,True
da04d9a268ac468887a68359908e55b7,Thaddeus - IA,English,male,https://resource2.heygen.ai/text_to_speech/561ac7e163fa4d42a9115b5db9beeaf6/da04d9a268ac468887a68359908e55b7/id=e0b47e0f-d0c2-497b-befe-4953721a1e6d&locale=None.wav,N/A,True
da3cad27356042b493b0ce2cd815a6e0,Betty,English,female,https://resource.heygen.ai/text_to_voice_preview/b2c18cc939c84942bddcbad080e9d861/MGNA56sE8RNkMaeXRBcg.mp3,N/A,True
da528f88227d4ec1b61b517ba3ca0099,Elder Brooks,English,male,https://resource.heygen.ai/text_to_speech/9nr2n5MRTVToSjPC3i8CH9.mp3,N/A,True
dahevRZj7br57Y51BrvR,Ed Engineer - Voice 1,English,male,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/dahevRZj7br57Y51BrvR.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20250924%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20250924T055853Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=a27bcacf8f7e6e257fe931b709c2614cd72f356b6b3826e0d23858894ef4c60f,N/A,True
db39b0cb43e2470db5344c1a34f7a669,Lively Liam,English,male,https://resource.heygen.ai/text_to_speech/mCkBms7SzHVLAhZpBWGQz6.mp3,N/A,True
db6135f361964588a8e270d9837172d7,Lucy,English,female,N/A,N/A,True
db786805219f4c9abd1b309a3f9f05dc,Jason,English,male,N/A,N/A,True
db8d760270714c13940201bb07f713fb,Derya - Lifelike - Friendly 😊,English,female,N/A,N/A,True
dbb793080e5b4733bf2cba6a66a4909d,Victor,English,male,N/A,N/A,True
dbdcc2e795db4c1d96ed9f1cf59b50e9,Varrick,English,male,N/A,N/A,True
dc44cce2502749a389d12b9baf4a0e5f,Ella Hastings,English,female,https://resource.heygen.ai/text_to_speech/wiekDs5sfkSkJjZqYs2qo6.mp3,N/A,True
dc491816e53f46eaa466740fbfec09bb,Adventure Alex - Excited 🤩,English,female,N/A,N/A,True
dc5370c68baa4905be87f702758df4b0,Instructor Ishaan,English,male,https://resource.heygen.ai/text_to_speech/Av2Hawv593eXDuUgGBLh8W.mp3,N/A,True
dc8d4fd5baae466793177735957e6fa6,Lush Leonard - Friendly 😊,English,male,N/A,N/A,True
dcc89bc2097f47bd93f0c9e8d5e53b5f,Colton,English,male,https://resource.heygen.ai/text_to_voice_preview/b2c18cc939c84942bddcbad080e9d861/FZt3CyX5aiqmSedOKtd0.mp3,N/A,True
dccd34ce74ad42e298cc29033eaf235d,Kennedy,English,female,N/A,N/A,True
dcde7fc4d35640d8a13c9b7ab7d18566,Ameila,English,female,N/A,N/A,True
de650d5d1a7f46c4a6e1549d127d250c,Minho,English,male,N/A,N/A,True
ded32b17921a43a2bbbd4ff566c332e2,Judy - Professional,English,female,https://resource.heygen.ai/text_to_speech/locale=model=id=XaEnBUj8JmBNtRUTWsZbkL.mp3,N/A,True
deea35c694e54ea696e54a4839d77807,Wyatt,English,male,https://resource.heygen.ai/text_to_voice_preview/b2c18cc939c84942bddcbad080e9d861/8qo0QogaESVxH6Dku69z.mp3,N/A,True
df41a902e2fa450ebb7d5ed29255d369,Sven,English,male,https://static.heygen.ai/instant_avatar/voice_clone/561ac7e163fa4d42a9115b5db9beeaf6/voice_previews/1c3e0a695174402ab8a8fe47c6e62e5e.wav,N/A,True
df6420135ba44094b85874084b45c410,Lian,English,male,N/A,N/A,True
df7b3deb59614327aa8509953a4dfc6c,Corsaro,English,female,N/A,N/A,True
dfe9d7b19b0342a0a5f475ec35240948,Clint,English,male,N/A,N/A,True
dI9L23s1bWt7YywHJwMg,Eva - Voice 1,English,unknown,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/dI9L23s1bWt7YywHJwMg.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251120%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251120T130000Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=c92c89f9ff94d27a673ec89931ff963e111dc67a9d22c524e15dca1bcc9dc87d,N/A,True
DMfpc99pKwrGCtPD9u2v,Sally Sourcing - Voice 1,English,female,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/DMfpc99pKwrGCtPD9u2v.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20250924%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20250924T060149Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=d4c3fdb0956667df43587f1ee83f7b8ca22e45df01fc68e48c1eb3182141eda7,N/A,True
dRklWOX5XsTvKNdVUoq0,Custom voice - Voice 1,English,female,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/dRklWOX5XsTvKNdVUoq0.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251005%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251005T193524Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=4bf09c98846ed022b3d7ea556f18469be7a549da9d6171f7557dee8bddd2c4d8,N/A,True
DybN7KHSXfzQaobh3isw,Ai - Voice 1,English,male,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/DybN7KHSXfzQaobh3isw.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251029%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251029T101921Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=b4b33f10109aa1e655c326863b0a4afc67e35d5afd1482d05a22a1bfa9e39367,N/A,True
e0ab1a13ed5f4fe9b1fd65cff2159a2f,Annelise,English,female,N/A,N/A,True
e0ac150da93944b1a3412915e98bdb76,Yola - Professional,English,female,https://resource.heygen.ai/text_to_speech/locale=model=id=vdkicocTK6jEsfYQw58tED.mp3,N/A,True
e0beae5b24a843b7a9ea021c1db975dd,Leos - Lifelike,English,male,https://resource.heygen.ai/text_to_speech/n9fh2bTc7R2Xzz7vhWaApV.mp3,N/A,True
e11936600f6b40df8b3aa4deaa3d40e0,Ruth,English,female,N/A,N/A,True
e13f92abd68a405e9ee9134a186d0706,Emanuel,English,male,N/A,N/A,True
e1591b1bd68b4f50a29669a82ec1125e,Mr. Evil ,English,male,https://resource.heygen.ai/text_to_speech/JsEXSaE4v9jPJ4fBVK7yu9.mp3,N/A,True
e1a429dbe823406dbae5fa7c3612314d,Byron - Professional,English,male,https://resource.heygen.ai/text_to_speech/locale=model=id=t8pUuayMg8Yuxi6Ftz7ymB.mp3,N/A,True
e1ccd6ecac8e4c15819ad143efdd4ce2,Lovely Luna ,English,female,https://resource.heygen.ai/text_to_speech/E6YYwAEY59EnPPJgtidkrD.mp3,N/A,True
e209b585901e47d28b243e1a5dfc8747,Shawn - Lifelike ,English,male,https://resource.heygen.ai/text_to_speech/locale=model=id=8YQq2goFTL88pCoXiGCiA7.mp3,N/A,True
e270ce672d754d41a150a30348946b6c,William Prescott,English,male,https://resource.heygen.ai/text_to_speech/kwTn3W9o2XgajHjketZGqd.mp3,N/A,True
e273b0dcbaf34113b177056e311dc2d2,Evelyn Harper - Friendly 😊,English,female,N/A,N/A,True
e2bb972a99464def9e9a41f636a83fb3,Yogi Scott,English,male,https://resource.heygen.ai/text_to_speech/3S6cfUT84PhZvD5mrb2bhb.mp3,N/A,True
e302a6284e7f417bb282a5fb7c5b900a,Imposing Ian,English,male,https://resource.heygen.ai/text_to_speech/kpzA5ugtCwc4WWmvyyWATH.mp3,N/A,True
e31e9614d31d4678be3377da14d99d3b,Mature Morgan,English,male,https://resource.heygen.ai/text_to_speech/XtViYZUekDNL8SQQ3GXDbE.mp3,N/A,True
e39e822c92104c23bc0beae31ac327c2,Claire Lawson - Excited 🤩,English,female,N/A,N/A,True
e3aca5b75d094a998b1b3b330e4333c9,Jocelyn - Excited,English,female,N/A,N/A,True
e3d9cbf5d6774e1cbbfd01ad7470d0b0,Scarlett - Lifelike,English,female,https://resource.heygen.ai/text_to_speech/Ce6ih55tUvp5wGY5nzw3zB.mp3,N/A,True
e41df12dae504a258574c1fb0a15beb9,Roisin,English,female,N/A,N/A,True
e43f92266be04b039738b3a2ddd853c4,Shirley - Professional,English,female,https://resource.heygen.ai/text_to_speech/locale=model=id=wnvSQcx5Uh9VNLV26cfgpn.mp3,N/A,True
e45479c08a234871924657c520e22ce2,Leonie,English,female,https://static.heygen.ai/instant_avatar/voice_clone/561ac7e163fa4d42a9115b5db9beeaf6/voice_previews/3ebf40070acd4e28a4474848afe74d67.wav,N/A,True
e4deab3887964af3994d9b05a53b1163,Lush Leonard,English,male,https://resource.heygen.ai/text_to_speech/cQj5RqUR63m2oqKSnCVcXc.mp3,N/A,True
e515d746526f448fa533afddc97e4933,Wayne Liang 2,English,male,https://static.heygen.ai/voice_preview/0d99112bfaa9414ea1de8dfc3016c368.mp3,N/A,True
e5386542ebba486784710ae2dea44494,Emery,English,female,N/A,N/A,True
e56d5de538a840cba8134da985dc6559,Kavya - Outdoor,English,female,https://resource.heygen.ai/text_to_speech/49YQCJKJ3iNymNVBduhdV.mp3,N/A,True
e5f89518d5564535885cb6d674e57173,Artur - Lifelike,English,male,https://resource.heygen.ai/text_to_speech/ZZHjx8cseMxjkm2ycr6PB5.mp3,N/A,True
e60c9e782d6a4e8d97496498b832a653,Steve,English,male,https://resource.heygen.ai/text_to_speech/j9xq37YGcgoyRrX2Bx33Vi.mp3,N/A,True
e641e5fd100045c7bc42f28eb632fb5d,Rey,English,male,https://static.heygen.ai/instant_avatar/voice_clone/c7b099340f4c45059f7c698db644b160/07a19589c0814cbd9575b2e8e62c8fef.mp3,N/A,True
e66d40ade7fc49cfbcc827a5fdc2732b,Claire,English,female,N/A,N/A,True
e6baf4892d344b61a7033502899208ff,George UGC 3,English,male,https://static.heygen.ai/instant_avatar/voice_clone/b2c18cc939c84942bddcbad080e9d861/voice_previews/e859939544e34e02b611cf2e9da560be.wav,N/A,True
e6fcf0aa9afc4c01a96d82bc2090ad87,Jada,English,female,https://static.heygen.ai/instant_avatar/voice_clone/f51d89ffef764a169bc3ca5dab35f7f7/269369fd5b424920a965de2f67d7bd09.mp3,N/A,True
e73af98724ec4f1787128cc6ac204471,Wesley,English,male,N/A,N/A,True
e73f5bbff04f4d9a93c604ea51fdcc86,Karolina,English,female,N/A,N/A,True
e7adbf96abff492bb91b144667365875,Iris,English,female,https://static.heygen.ai/instant_avatar/voice_clone/2daeb4c1c74e491c89314a4e7dcd4879/6951df27e03c4221bba0786174c01872.mp3,N/A,True
e7f265ef0dc7426e8ed217c58da7e371,Hada - Excited,English,female,N/A,N/A,True
e81b670e06624d1a9a311ef32da5d19f,Hunter,English,male,N/A,N/A,True
e8e0874371d44ba5ad880aee39eba3e4,Mabel Forsythe,English,female,https://resource.heygen.ai/text_to_speech/HMBVpeEu329ZuAjgLHZwxF.mp3,N/A,True
e9cfca744dca4391b3e2353dccdb4f32,Kristoff,English,male,N/A,N/A,True
e9d7158a6af84f7aa5b5b654a5713ca3,Kwame the Great,English,male,https://resource.heygen.ai/text_to_speech/Dv6ykJ9skqiEc4KqrJWmW5.mp3,N/A,True
ea17ed4b1bf54640848e995f2274027f,Tahlia Brooks - Friendly 😊,English,female,N/A,N/A,True
ea257034c66e41cfad7350a576708f03,Tyler Kurk - Informative,English,male,N/A,N/A,True
EaBtdO7gDhb1qR8wQblo,Biblico - Voice 1,English,male,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/EaBtdO7gDhb1qR8wQblo.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251004%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251004T215627Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=3eed6680770b0a1238f1e29db72255cc35dcd49843b21b297f163696dbc462d7,N/A,True
eae30e8fdba24e68876f509db6b9e0e6,Noble Nathan,English,male,https://resource.heygen.ai/text_to_speech/cDCCXYTK8ZLcQgqe66oSUN.mp3,N/A,True
eafca0ac601b499c88fb56e447e4fedf,Jace,English,male,N/A,N/A,True
eb03a1d0a13d4d1faf507a473ebb6541,Kwame the Great - Serious 😐,English,male,N/A,N/A,True
eb8b22f1f210429699b10dcee63ce81e,Julia,English,female,https://resource.heygen.ai/text_to_voice_preview/b2c18cc939c84942bddcbad080e9d861/rS67UMhzNrWgYS6XtO2S.mp3,N/A,True
eba73eba461b4655aa231ba342e3146b,Gerardo,English,male,N/A,N/A,True
ebedc7a16f6d41208faadf43e8def610,Shirley,English,female,N/A,N/A,True
ec0ffe0aee23425f80b22632ef3251b2,Denyse,English,female,N/A,N/A,True
ec16daf4a0984e51972c2f5a5b22b501,Barnaby Thorne,English,male,https://resource.heygen.ai/text_to_speech/i9WNtj64CrhUf7ZGtaDo9k.mp3,N/A,True
ecc8287cbfee4f63866ce83384a63042,Asher,English,male,N/A,N/A,True
ed53f8fe7716423d90a747c724fe9f41,Catherine,English,female,https://resource.heygen.ai/text_to_speech/D7io9PM4hYG5MDQ6hed9rN.mp3,N/A,True
ed7148e110b6477aa012861c6df616b5,Scarlett - Lifelike,English,female,https://resource.heygen.ai/text_to_speech/Ce6ih55tUvp5wGY5nzw3zB.mp3,N/A,True
ee3e52e86a0f4b798ca17965d50ee5ad,Mendoza,English,female,N/A,N/A,True
ee4c6c2930884a68b3b9355990e3f1c9,Sensual Sapphira - Excited 🤩,English,female,N/A,N/A,True
ee8521b42662428c84560d22954effe1,Greg,English,male,N/A,N/A,True
eGqGqF1PE4V0WKRDHi1h,ASWAS - Voice 1,English,unknown,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/eGqGqF1PE4V0WKRDHi1h.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251121%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251121T075712Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=085b17cc571f6304dd4282525bd8652a2f5b3c2a2685ebcece6f5a8e7c186e3f,N/A,True
eHle1FyBIhvC0MIKAqRD,Nina - Voice 1,English,unknown,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/eHle1FyBIhvC0MIKAqRD.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251119%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251119T165421Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=2e65fbfc045cd21d332b2eba3b7ebf267d6566203e99141edf52b479a8fe487c,N/A,True
eiVG8qbApPP4kT0ItppL,TCK여자 - Voice 1,English,female,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/eiVG8qbApPP4kT0ItppL.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251014%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251014T023221Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=90a00e8b126403f697bd89f5abf434543ec237bcf69040f41e5e5d148077abcb,N/A,True
EqyAD9uep4z8gp6G20uF,DilAI - Voice 1,English,female,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/EqyAD9uep4z8gp6G20uF.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251010%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251010T162209Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=5aed91323671401afabde2e53e12ed77ff880460b49f80c5300d725879a9ace2,N/A,True
exlth8uKsnn1DBsRL1nF,嬰兒 - Voice 1,English,unknown,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/exlth8uKsnn1DBsRL1nF.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20251126%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20251126T095745Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=c1fc4022f0b6418ae18cf4d3c7c94e86c3854f72b61f3a9577d6bd5e6cafeba3,N/A,True
f0240e6cefd541ac8031eeb9f3b71a82,Margaret,English,female,N/A,N/A,True
f03273ea4c5b42d2ad8d05065747a217,Peppy Priya - Friendly 😊,English,female,N/A,N/A,True
f06faf23805a4a2282bf9a5db727e066,Kwaku,English,male,https://resource.heygen.ai/text_to_speech/WPsofzzbH52Ph6wRcRiTJD.mp3,N/A,True
f081135e72934ddc82d4e9a26b513f91,June,English,female,N/A,N/A,True
f0e85b4704444baf960bf40da463e57b,Confident Connor,English,male,https://resource.heygen.ai/text_to_speech/AY9Axbb4HaEZMJDoryje7h.mp3,N/A,True
f1125a33ab4f4d068b4e9e8c4407cf82,Annie - PVC - Excited,English,female,N/A,N/A,True
f1e53f59a3314161b818ebcf9a2b5205,Olsson,English,female,N/A,N/A,True
f229506ae6f345c1aa7837833233c56f,Izzy,English,female,N/A,N/A,True
f255114308d841858d1ca9230bf83285,Chase,English,male,N/A,N/A,True
f261cd48bed2424ca7ead15570e306de,Yumi,English,female,N/A,N/A,True
F2zdmVlx3RiDAMpypLkv,Ten - Voice 1,English,male,https://heygen-product.s3-accelerate.amazonaws.com/voice-design/previews/F2zdmVlx3RiDAMpypLkv.mp3?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA3FLD4S3AUVE3T26R%2F20250918%2Fus-east-2%2Fs3%2Faws4_request&X-Amz-Date=20250918T071050Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=791716e2c6b00eb57a194d04352b03de60e46d3e3807b647ea6173a6757d314a,N/A,True
f34eef36d1304a888891feb7d47c8713,Rhonda,English,female,N/A,N/A,True
f41ee85d2dba405394dbd44215f9b1d0,Lovely Luna  - Excited 🤩,English,female,N/A,N/A,True
f43ba83bc30749cc8e8680a317323422,Spunky Sandra - Excited 🤩,English,female,N/A,N/A,True
f4972f31de694a38b48cd8415758d292,Justo,English,male,N/A,N/A,True
f4b965c309494dcdb6b8f475bf8e839c,Chill Chase,English,male,https://resource.heygen.ai/text_to_speech/BRx7r9dKYbpAEiKjPnCpSi.mp3,N/A,True
f4c234039e174972889813933d53f6d9,Lucien,English,male,N/A,N/A,True
f4d5cfeddc4d42a581c02584b5d71746,Yogi Scott,English,male,https://resource.heygen.ai/text_to_speech/3S6cfUT84PhZvD5mrb2bhb.mp3,N/A,True
4f299b8e7d0b43518cfdca9159b5ae9c,Baron Deep,English,male,https://resource.heygen.ai/text_to_speech/VVt27Hj6UsRktHwxYD2yMa.mp3,N/A,True
4f7490265d7746a0b54862813160573b,Arman,English,male,N/A,N/A,True
50ab8f40f8a34d66aa4338729900c1b0,Ashley,English,female,https://resource2.heygen.ai/text_to_speech/b2c18cc939c84942bddcbad080e9d861/c04edbbf388942289669b8b920de66c1/id=ba5a02fe-3993-4d0a-a3f4-8c9be9724b7b&locale=unknown.wav,N/A,True
51126a5055fd42d4946577aba4f34efc,Ramisa,English,female,N/A,N/A,True
511ffd086a904ef593b608032004112c,Georgia - Lifelike,English,female,https://resource.heygen.ai/text_to_speech/LNqtdebJFUui4XHREV85gV.mp3,N/A,True
5123831894be4211a4bb2d7a00a65ddc,Annelore,English,female,N/A,N/A,True
513b14b431b64a578c467c480dd0a9c3,Brandon,English,male,N/A,N/A,True
5141743c956d4a1298b7126c9639d416,Kevin,English,male,N/A,N/A,True
517a8d2162304afb943700707186ecbb,Gabriela,English,female,N/A,N/A,True
51a4c91cd79d40ee86a0bf408f2735ef,Thanos - Friendly 😊,English,male,N/A,N/A,True
51ffaa5fcc2a450d871d0d4d0865c53c,Ann - Professional - Public,English,female,https://resource.heygen.ai/text_to_speech/locale=model=id=Zsoxm3vQxRvgQrMa7Ahj7j.mp3,N/A,True
5200d0519c1648f9860bba3c15fcabc8,Grace,English,female,N/A,N/A,True
52231d4ed6aa4a75a42fe06d16f2d818,Quinn,English,female,N/A,N/A,True
5244721ba8e24e2b83dc310760ac52a1,Brenda - UGC - 2.mp4,English,female,https://static.heygen.ai/instant_avatar/voice_clone/b2c18cc939c84942bddcbad080e9d861/voice_previews/085512b4be81425e904e25dc345507f8.wav,N/A,True
525dad9dac664c23965c1db184e29788,Bouncy Bailey - Excited 🤩,English,female,N/A,N/A,True
52c226855b8444b4bf55d0bf4d2e2f42,Ross - UGC 4.mp4,English,male,https://static.heygen.ai/instant_avatar/voice_clone/b2c18cc939c84942bddcbad080e9d861/voice_previews/5ff44585be2c4143838b53c7fd525571.wav,N/A,True
52d730976de64395b448760b13711de5,Georgia - Lifelike,English,female,https://resource.heygen.ai/text_to_speech/LNqtdebJFUui4XHREV85gV.mp3,N/A,True
52eba7ad20d1495b8821b6d94681db1c,Sturdy Simon,English,male,https://resource.heygen.ai/text_to_speech/kkffL8v2tvMHen3MxCENxK.mp3,N/A,True
536fee878bef49ca96bda0c2fdb0e68b,Bryce,English,male,N/A,N/A,True
53c69b4a1aeb44edbce2f050d7a5d3ca,Nour,English,female,N/A,N/A,True
53c7db59ba8c49bf858f265300d8720f,Autumn - UGC 1,English,female,https://resource2.heygen.ai/text_to_speech/b2c18cc939c84942bddcbad080e9d861/53c7db59ba8c49bf858f265300d8720f/id=0bd2e2e6-511a-445e-9276-c6397264ad16&locale=unknown.wav,N/A,True
53f6f08dd7b34e4891e2bfd962c6faeb,Gravelly Grant,English,male,https://resource.heygen.ai/text_to_speech/VaZoAAfGzahBQCeZMRAREH.mp3,N/A,True
5403a745860347beb7d342e07eef33fb,Conrad - Lifelike,English,male,https://resource.heygen.ai/text_to_speech/Trmf54HvMfcSqoZTP5R8F7.mp3,N/A,True
543ac3d42fcf41dfb6fc673e5e3da825,Armando - Lifelike,English,male,https://resource.heygen.ai/text_to_speech/locale=model=id=bHgyRSuzhwyKUkBCgE4XDL.mp3,N/A,True
543bcf7b854b4906b7a3d68f154402be,Alden,English,male,N/A,N/A,True
5463219c270f42f28bcd41a26fc3a627,Monica Harris,English,female,https://resource.heygen.ai/text_to_speech/VPyzWb8epq2STXkW7dFRr6.mp3,N/A,True
54a3995cacda4b2b8198de75327fcefa,Joel - Outdoor,English,male,https://resource.heygen.ai/text_to_speech/FmA5qJL9wVmz2dWyVPqJie.mp3,N/A,True
54e33e1921284453bac90e9dd459060d,Assertive Adam - Excited 🤩,English,male,N/A,N/A,True
54ee1b13aa684a48bc6804f04b8f97b4,College Girl Lexi,English,female,https://resource.heygen.ai/text_to_speech/Kj4Qxrkbv9ugbmNMVyojK6.mp3,N/A,True
550779dfa38c4f26a8e69a27975c577f,Genesis,English,female,N/A,N/A,True
550dbffd479e4353aea0bab5bdebef39,Joy,English,female,https://resource.heygen.ai/text_to_voice_preview/b2c18cc939c84942bddcbad080e9d861/vA8etHsnrTzFFXbEXXEe.mp3,N/A,True
55a2502b59e843308999926c8f7fe20c,Diana,English,female,N/A,N/A,True
5627ebe8cd7a4332b67c9a22f24282b3,Xavier,English,male,N/A,N/A,True
568a789bf01a462aa3b73f455cb53847,Quinn,English,male,https://resource.heygen.ai/text_to_speech/6gwrVs2WXyUymCaZrbzGtC.mp3,N/A,True
56df45cd319c4fa2b1ff15d5c08dd47f,Mellow Mandy,English,female,https://resource.heygen.ai/text_to_speech/hHNAPZPqnusTNgr37TedYh.mp3,N/A,True
56e90fcac4b94f948a0b7644dd89ac04,Composed Carla,English,female,https://resource.heygen.ai/text_to_speech/mSJU23mShbCDXeAJGMHRXM.mp3,N/A,True
5756fcfbe12b4faca665e551955a76d2,Ethan West,English,male,https://resource.heygen.ai/text_to_speech/baWgYpJ42qoTThRiZyKqbK.mp3,N/A,True
575e66af9fb840b9a00c5d1013bde184,Noble Nigel - Friendly 😊,English,male,N/A,N/A,True
576ee47831a4479cb4c5a25065214905,Anastasia - IA,English,female,https://resource2.heygen.ai/text_to_speech/561ac7e163fa4d42a9115b5db9beeaf6/576ee47831a4479cb4c5a25065214905/id=ad62c7a8-3f9d-49b9-8ede-c5a08624ecb3&locale=None.wav,N/A,True
57899493a38f45738208fbf195dcfdc1,Sandoval,English,female,N/A,N/A,True
57a49a46d2034071935121eabe0b9ecd,Elder Brooks,English,male,https://resource.heygen.ai/text_to_speech/9nr2n5MRTVToSjPC3i8CH9.mp3,N/A,True
57bf5a0a86ee44e68fa252f69d350322,Holden,English,male,https://resource.heygen.ai/text_to_speech/3uv5sfE5nBsPaDWSjeFvvN.mp3,N/A,True
57c4e98c78394481b62af7f5d5535c4b,Joel - Lifelike,English,male,https://resource.heygen.ai/text_to_speech/RGsFbGMVGZr9BtJLXQyYA6.mp3,N/A,True
58025edde1cb4deebb5372baa7a9244a,RyanHoover,English,male,https://static.heygen.ai/voice_preview/ef434457ce784f4ea77cb21eea0fe8e9.mp3,N/A,True
581b6c108c494cc1abe823e7f72f3fae,Marcus,English,male,N/A,N/A,True
581b91bd1bf54ab78b4f56dda6fab4aa,Aubrey - Outdoor,English,female,https://resource.heygen.ai/text_to_speech/2QYjADwH9jBSVJANFSy6CE.mp3,N/A,True
58ff0edde9cb405c97f7cd7bd1bb960a,Fortress Finn,English,male,https://resource.heygen.ai/text_to_speech/LmanwDuEE3AmC5TA4BnGUg.mp3,N/A,True
5919e4f314d64a8ca7d10374ea67d988,Sadie,English,female,N/A,N/A,True
596d780fd5874d7983847b6a0e0c49e6,Georgia - Lifelike - Broadcaster 🎙️,English,female,N/A,N/A,True
59fe11acd5374bc1b95906be703c1388,Pam,English,female,N/A,N/A,True
